Date,Geography,Metric,Value
2024-07-01,South Atlanta,Median_Household_Income_USD,58828.38
2024-08-01,South Atlanta,Median_Household_Income_USD,58849.06
2024-09-01,South Atlanta,Median_Household_Income_USD,58869.0
2024-10-01,South Atlanta,Median_Household_Income_USD,58901.5
2024-11-01,South Atlanta,Median_Household_Income_USD,58927.21
2024-12-01,South Atlanta,Median_Household_Income_USD,58957.31
2025-01-01,South Atlanta,Median_Household_Income_USD,58958.97
2025-02-01,South Atlanta,Median_Household_Income_USD,58994.51
2025-03-01,South Atlanta,Median_Household_Income_USD,59001.31
2025-04-01,South Atlanta,Median_Household_Income_USD,59008.98
2025-05-01,South Atlanta,Median_Household_Income_USD,59030.68
2025-06-01,South Atlanta,Median_Household_Income_USD,59052.85
2025-07-01,South Atlanta,Median_Household_Income_USD,59054.41
2025-08-01,South Atlanta,Median_Household_Income_USD,59069.45
2018-01-01,South Atlanta,New_Business_Applications,399.83
2018-02-01,South Atlanta,New_Business_Applications,398.41
2018-03-01,South Atlanta,New_Business_Applications,401.43
2018-04-01,South Atlanta,New_Business_Applications,401.85
2018-05-01,South Atlanta,New_Business_Applications,399.12
2018-06-01,South Atlanta,New_Business_Applications,397.86
2018-07-01,South Atlanta,New_Business_Applications,397.2
2018-08-01,South Atlanta,New_Business_Applications,397.05
2018-09-01,South Atlanta,New_Business_Applications,397.67
2018-10-01,South Atlanta,New_Business_Applications,394.4
2018-11-01,South Atlanta,New_Business_Applications,395.47
2018-12-01,South Atlanta,New_Business_Applications,394.67
2019-01-01,South Atlanta,New_Business_Applications,397.54
2019-02-01,South Atlanta,New_Business_Applications,397.92
2019-03-01,South Atlanta,New_Business_Applications,400.11
2019-04-01,South Atlanta,New_Business_Applications,402.56
2019-05-01,South Atlanta,New_Business_Applications,404.97
2019-06-01,South Atlanta,New_Business_Applications,404.91
2019-07-01,South Atlanta,New_Business_Applications,404.82
2019-08-01,South Atlanta,New_Business_Applications,405.27
2019-09-01,South Atlanta,New_Business_Applications,407.01
2019-10-01,South Atlanta,New_Business_Applications,407.02
2019-11-01,South Atlanta,New_Business_Applications,407.63
2019-12-01,South Atlanta,New_Business_Applications,408.82
2020-01-01,South Atlanta,New_Business_Applications,408.25
2020-02-01,South Atlanta,New_Business_Applications,407.58
2020-03-01,South Atlanta,New_Business_Applications,408.13
2020-04-01,South Atlanta,New_Business_Applications,408.87
2020-05-01,South Atlanta,New_Business_Applications,410.31
2020-06-01,South Atlanta,New_Business_Applications,412.1
2020-07-01,South Atlanta,New_Business_Applications,411.24
2020-08-01,South Atlanta,New_Business_Applications,410.8
2020-09-01,South Atlanta,New_Business_Applications,410.13
2020-10-01,South Atlanta,New_Business_Applications,413.03
2020-11-01,South Atlanta,New_Business_Applications,413.64
2020-12-01,South Atlanta,New_Business_Applications,414.44
2021-01-01,South Atlanta,New_Business_Applications,415.32
2021-02-01,South Atlanta,New_Business_Applications,415.03
2021-03-01,South Atlanta,New_Business_Applications,418.16
2021-04-01,South Atlanta,New_Business_Applications,419.56
2021-05-01,South Atlanta,New_Business_Applications,420.4
2021-06-01,South Atlanta,New_Business_Applications,419.53
2021-07-01,South Atlanta,New_Business_Applications,418.57
2021-08-01,South Atlanta,New_Business_Applications,418.89
2021-09-01,South Atlanta,New_Business_Applications,418.62
2021-10-01,South Atlanta,New_Business_Applications,417.8
2021-11-01,South Atlanta,New_Business_Applications,418.03
2021-12-01,South Atlanta,New_Business_Applications,418.49
2022-01-01,South Atlanta,New_Business_Applications,419.49
2022-02-01,South Atlanta,New_Business_Applications,419.52
2022-03-01,South Atlanta,New_Business_Applications,418.79
2022-04-01,South Atlanta,New_Business_Applications,418.11
2022-05-01,South Atlanta,New_Business_Applications,420.72
2022-06-01,South Atlanta,New_Business_Applications,419.62
2022-07-01,South Atlanta,New_Business_Applications,420.95
2022-08-01,South Atlanta,New_Business_Applications,422.52
2022-09-01,South Atlanta,New_Business_Applications,423.12
2022-10-01,South Atlanta,New_Business_Applications,426.55
2022-11-01,South Atlanta,New_Business_Applications,428.09
2022-12-01,South Atlanta,New_Business_Applications,431.64
2023-01-01,South Atlanta,New_Business_Applications,431.45
2023-02-01,South Atlanta,New_Business_Applications,431.28
2023-03-01,South Atlanta,New_Business_Applications,432.85
2023-04-01,South Atlanta,New_Business_Applications,433.25
2023-05-01,South Atlanta,New_Business_Applications,436.56
2023-06-01,South Atlanta,New_Business_Applications,437.85
2023-07-01,South Atlanta,New_Business_Applications,437.07
2023-08-01,South Atlanta,New_Business_Applications,435.25
2023-09-01,South Atlanta,New_Business_Applications,435.92
2023-10-01,South Atlanta,New_Business_Applications,436.57
2023-11-01,South Atlanta,New_Business_Applications,437.82
2023-12-01,South Atlanta,New_Business_Applications,440.42
2024-01-01,South Atlanta,New_Business_Applications,442.83
2024-02-01,South Atlanta,New_Business_Applications,442.74
2024-03-01,South Atlanta,New_Business_Applications,441.58
2024-04-01,South Atlanta,New_Business_Applications,440.52
2024-05-01,South Atlanta,New_Business_Applications,440.2
2024-06-01,South Atlanta,New_Business_Applications,440.43
2024-07-01,South Atlanta,New_Business_Applications,441.67
2024-08-01,South Atlanta,New_Business_Applications,441.25
2024-09-01,South Atlanta,New_Business_Applications,442.46
2024-10-01,South Atlanta,New_Business_Applications,443.79
2024-11-01,South Atlanta,New_Business_Applications,444.78
2024-12-01,South Atlanta,New_Business_Applications,443.88
2025-01-01,South Atlanta,New_Business_Applications,445.36
2025-02-01,South Atlanta,New_Business_Applications,449.27
2025-03-01,South Atlanta,New_Business_Applications,450.42
2025-04-01,South Atlanta,New_Business_Applications,446.77
2025-05-01,South Atlanta,New_Business_Applications,449.42
2025-06-01,South Atlanta,New_Business_Applications,449.15
2025-07-01,South Atlanta,New_Business_Applications,453.33
2025-08-01,South Atlanta,New_Business_Applications,454.29
2018-01-01,South Atlanta,Housing_Permits,315.97
2018-02-01,South Atlanta,Housing_Permits,313.88
2018-03-01,South Atlanta,Housing_Permits,316.3
2018-04-01,South Atlanta,Housing_Permits,318.17
2018-05-01,South Atlanta,Housing_Permits,321.44
2018-06-01,South Atlanta,Housing_Permits,321.95
2018-07-01,South Atlanta,Housing_Permits,322.37
2018-08-01,South Atlanta,Housing_Permits,322.38
2018-09-01,South Atlanta,Housing_Permits,322.04
2018-10-01,South Atlanta,Housing_Permits,322.04
2018-11-01,South Atlanta,Housing_Permits,322.81
2018-12-01,South Atlanta,Housing_Permits,322.24
2019-01-01,South Atlanta,Housing_Permits,320.64
2019-02-01,South Atlanta,Housing_Permits,321.33
2019-03-01,South Atlanta,Housing_Permits,320.74
2019-04-01,South Atlanta,Housing_Permits,317.18
2019-05-01,South Atlanta,Housing_Permits,318.36
2019-06-01,South Atlanta,Housing_Permits,317.47
2019-07-01,South Atlanta,Housing_Permits,318.79
2019-08-01,South Atlanta,Housing_Permits,320.07
2019-09-01,South Atlanta,Housing_Permits,320.92
2019-10-01,South Atlanta,Housing_Permits,324.53
2019-11-01,South Atlanta,Housing_Permits,324.85
2019-12-01,South Atlanta,Housing_Permits,324.98
2020-01-01,South Atlanta,Housing_Permits,326.32
2020-02-01,South Atlanta,Housing_Permits,326.74
2020-03-01,South Atlanta,Housing_Permits,328.68
2020-04-01,South Atlanta,Housing_Permits,327.59
2020-05-01,South Atlanta,Housing_Permits,326.51
2020-06-01,South Atlanta,Housing_Permits,327.96
2020-07-01,South Atlanta,Housing_Permits,326.99
2020-08-01,South Atlanta,Housing_Permits,328.25
2020-09-01,South Atlanta,Housing_Permits,329.2
2020-10-01,South Atlanta,Housing_Permits,328.82
2020-11-01,South Atlanta,Housing_Permits,329.77
2020-12-01,South Atlanta,Housing_Permits,328.72
2021-01-01,South Atlanta,Housing_Permits,327.96
2021-02-01,South Atlanta,Housing_Permits,328.15
2021-03-01,South Atlanta,Housing_Permits,328.74
2021-04-01,South Atlanta,Housing_Permits,328.85
2021-05-01,South Atlanta,Housing_Permits,329.88
2021-06-01,South Atlanta,Housing_Permits,330.86
2021-07-01,South Atlanta,Housing_Permits,333.26
2021-08-01,South Atlanta,Housing_Permits,333.63
2021-09-01,South Atlanta,Housing_Permits,335.61
2021-10-01,South Atlanta,Housing_Permits,337.25
2021-11-01,South Atlanta,Housing_Permits,340.61
2021-12-01,South Atlanta,Housing_Permits,340.94
2022-01-01,South Atlanta,Housing_Permits,340.91
2022-02-01,South Atlanta,Housing_Permits,342.97
2022-03-01,South Atlanta,Housing_Permits,343.94
2022-04-01,South Atlanta,Housing_Permits,346.03
2022-05-01,South Atlanta,Housing_Permits,347.42
2022-06-01,South Atlanta,Housing_Permits,345.27
2022-07-01,South Atlanta,Housing_Permits,346.23
2022-08-01,South Atlanta,Housing_Permits,347.11
2022-09-01,South Atlanta,Housing_Permits,347.77
2022-10-01,South Atlanta,Housing_Permits,348.09
2022-11-01,South Atlanta,Housing_Permits,346.59
2022-12-01,South Atlanta,Housing_Permits,348.18
2023-01-01,South Atlanta,Housing_Permits,349.13
2023-02-01,South Atlanta,Housing_Permits,351.0
2023-03-01,South Atlanta,Housing_Permits,349.57
2023-04-01,South Atlanta,Housing_Permits,350.69
2023-05-01,South Atlanta,Housing_Permits,350.89
2023-06-01,South Atlanta,Housing_Permits,351.56
2023-07-01,South Atlanta,Housing_Permits,351.77
2023-08-01,South Atlanta,Housing_Permits,352.94
2023-09-01,South Atlanta,Housing_Permits,353.23
2023-10-01,South Atlanta,Housing_Permits,352.4
2023-11-01,South Atlanta,Housing_Permits,353.0
2023-12-01,South Atlanta,Housing_Permits,353.22
2024-01-01,South Atlanta,Housing_Permits,353.61
2024-02-01,South Atlanta,Housing_Permits,350.11
2024-03-01,South Atlanta,Housing_Permits,351.45
2024-04-01,South Atlanta,Housing_Permits,351.55
2024-05-01,South Atlanta,Housing_Permits,350.36
2024-06-01,South Atlanta,Housing_Permits,352.0
2024-07-01,South Atlanta,Housing_Permits,353.28
2024-08-01,South Atlanta,Housing_Permits,353.37
2024-09-01,South Atlanta,Housing_Permits,352.42
2024-10-01,South Atlanta,Housing_Permits,353.13
2024-11-01,South Atlanta,Housing_Permits,353.77
2024-12-01,South Atlanta,Housing_Permits,355.42
2025-01-01,South Atlanta,Housing_Permits,355.35
2025-02-01,South Atlanta,Housing_Permits,357.34
2025-03-01,South Atlanta,Housing_Permits,357.15
2025-04-01,South Atlanta,Housing_Permits,355.96
2025-05-01,South Atlanta,Housing_Permits,355.03
2025-06-01,South Atlanta,Housing_Permits,355.45
2025-07-01,South Atlanta,Housing_Permits,355.85
2025-08-01,South Atlanta,Housing_Permits,356.75
2018-01-01,South Atlanta,Community_Grant_Funding_USD,1490638.5
2018-02-01,South Atlanta,Community_Grant_Funding_USD,1495723.78
2018-03-01,South Atlanta,Community_Grant_Funding_USD,1495855.4
2018-04-01,South Atlanta,Community_Grant_Funding_USD,2275297.3
2018-05-01,South Atlanta,Community_Grant_Funding_USD,1489737.91
2018-06-01,South Atlanta,Community_Grant_Funding_USD,1482886.79
2018-07-01,South Atlanta,Community_Grant_Funding_USD,1485148.36
2018-08-01,South Atlanta,Community_Grant_Funding_USD,1490553.13
2018-09-01,South Atlanta,Community_Grant_Funding_USD,1487784.23
2018-10-01,South Atlanta,Community_Grant_Funding_USD,1494634.46
2018-11-01,South Atlanta,Community_Grant_Funding_USD,1499181.78
2018-12-01,South Atlanta,Community_Grant_Funding_USD,1505183.71
2019-01-01,South Atlanta,Community_Grant_Funding_USD,1507117.96
2019-02-01,South Atlanta,Community_Grant_Funding_USD,1504322.9
2019-03-01,South Atlanta,Community_Grant_Funding_USD,1508622.16
2019-04-01,South Atlanta,Community_Grant_Funding_USD,1507299.76
2019-05-01,South Atlanta,Community_Grant_Funding_USD,1508947.3
2019-06-01,South Atlanta,Community_Grant_Funding_USD,1509437.89
2019-07-01,South Atlanta,Community_Grant_Funding_USD,1515112.68
2019-08-01,South Atlanta,Community_Grant_Funding_USD,1519209.98
2019-09-01,South Atlanta,Community_Grant_Funding_USD,1520063.72
2019-10-01,South Atlanta,Community_Grant_Funding_USD,1513433.29
2019-11-01,South Atlanta,Community_Grant_Funding_USD,2422621.08
2019-12-01,South Atlanta,Community_Grant_Funding_USD,1516061.27
2020-01-01,South Atlanta,Community_Grant_Funding_USD,1518357.71
2020-02-01,South Atlanta,Community_Grant_Funding_USD,1513520.82
2020-03-01,South Atlanta,Community_Grant_Funding_USD,1507470.47
2020-04-01,South Atlanta,Community_Grant_Funding_USD,1509428.51
2020-05-01,South Atlanta,Community_Grant_Funding_USD,1506376.28
2020-06-01,South Atlanta,Community_Grant_Funding_USD,1503709.09
2020-07-01,South Atlanta,Community_Grant_Funding_USD,1507575.53
2020-08-01,South Atlanta,Community_Grant_Funding_USD,1513560.48
2020-09-01,South Atlanta,Community_Grant_Funding_USD,2168415.04
2020-10-01,South Atlanta,Community_Grant_Funding_USD,1512730.63
2020-11-01,South Atlanta,Community_Grant_Funding_USD,1513609.64
2020-12-01,South Atlanta,Community_Grant_Funding_USD,1514128.83
2021-01-01,South Atlanta,Community_Grant_Funding_USD,1515467.22
2021-02-01,South Atlanta,Community_Grant_Funding_USD,1519669.22
2021-03-01,South Atlanta,Community_Grant_Funding_USD,1518149.52
2021-04-01,South Atlanta,Community_Grant_Funding_USD,1513224.41
2021-05-01,South Atlanta,Community_Grant_Funding_USD,1521160.45
2021-06-01,South Atlanta,Community_Grant_Funding_USD,1526694.14
2021-07-01,South Atlanta,Community_Grant_Funding_USD,1523455.59
2021-08-01,South Atlanta,Community_Grant_Funding_USD,1525174.11
2021-09-01,South Atlanta,Community_Grant_Funding_USD,1530392.92
2021-10-01,South Atlanta,Community_Grant_Funding_USD,1534565.1
2021-11-01,South Atlanta,Community_Grant_Funding_USD,1537589.15
2021-12-01,South Atlanta,Community_Grant_Funding_USD,2628976.57
2022-01-01,South Atlanta,Community_Grant_Funding_USD,1546169.46
2022-02-01,South Atlanta,Community_Grant_Funding_USD,1548228.9
2022-03-01,South Atlanta,Community_Grant_Funding_USD,1983646.03
2022-04-01,South Atlanta,Community_Grant_Funding_USD,1552005.36
2022-05-01,South Atlanta,Community_Grant_Funding_USD,1553565.6
2022-06-01,South Atlanta,Community_Grant_Funding_USD,1556140.79
2022-07-01,South Atlanta,Community_Grant_Funding_USD,1558129.38
2022-08-01,South Atlanta,Community_Grant_Funding_USD,1561292.49
2022-09-01,South Atlanta,Community_Grant_Funding_USD,1558554.66
2022-10-01,South Atlanta,Community_Grant_Funding_USD,1553926.24
2022-11-01,South Atlanta,Community_Grant_Funding_USD,1560838.77
2022-12-01,South Atlanta,Community_Grant_Funding_USD,1563013.1
2023-01-01,South Atlanta,Community_Grant_Funding_USD,1567272.49
2023-02-01,South Atlanta,Community_Grant_Funding_USD,1561409.46
2023-03-01,South Atlanta,Community_Grant_Funding_USD,1566852.19
2023-04-01,South Atlanta,Community_Grant_Funding_USD,1565942.25
2023-05-01,South Atlanta,Community_Grant_Funding_USD,1563893.37
2023-06-01,South Atlanta,Community_Grant_Funding_USD,1564815.88
2023-07-01,South Atlanta,Community_Grant_Funding_USD,1562079.96
2023-08-01,South Atlanta,Community_Grant_Funding_USD,1563249.03
2023-09-01,South Atlanta,Community_Grant_Funding_USD,1563879.68
2023-10-01,South Atlanta,Community_Grant_Funding_USD,1569297.26
2023-11-01,South Atlanta,Community_Grant_Funding_USD,2210918.5
2023-12-01,South Atlanta,Community_Grant_Funding_USD,1583628.7
2024-01-01,South Atlanta,Community_Grant_Funding_USD,1575746.65
2024-02-01,South Atlanta,Community_Grant_Funding_USD,1573181.98
2024-03-01,South Atlanta,Community_Grant_Funding_USD,1565258.43
2024-04-01,South Atlanta,Community_Grant_Funding_USD,1561660.26
2024-05-01,South Atlanta,Community_Grant_Funding_USD,1932792.05
2024-06-01,South Atlanta,Community_Grant_Funding_USD,1563056.44
2024-07-01,South Atlanta,Community_Grant_Funding_USD,1562152.7
2024-08-01,South Atlanta,Community_Grant_Funding_USD,1561360.42
2024-09-01,South Atlanta,Community_Grant_Funding_USD,1563263.48
2024-10-01,South Atlanta,Community_Grant_Funding_USD,1557602.24
2024-11-01,South Atlanta,Community_Grant_Funding_USD,1555423.87
2024-12-01,South Atlanta,Community_Grant_Funding_USD,1554585.64
2025-01-01,South Atlanta,Community_Grant_Funding_USD,1554952.04
2025-02-01,South Atlanta,Community_Grant_Funding_USD,1556435.85
2025-03-01,South Atlanta,Community_Grant_Funding_USD,1563614.45
2025-04-01,South Atlanta,Community_Grant_Funding_USD,1568423.79
2025-05-01,South Atlanta,Community_Grant_Funding_USD,1566522.55
2025-06-01,South Atlanta,Community_Grant_Funding_USD,1566653.24
2025-07-01,South Atlanta,Community_Grant_Funding_USD,1566511.48
2025-08-01,South Atlanta,Community_Grant_Funding_USD,2152842.01
2018-01-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.22
2018-02-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.12
2018-03-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.11
2018-04-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.08
2018-05-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.05
2018-06-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.02
2018-07-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.05
2018-08-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.02
2018-09-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.0
2018-10-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.95
2018-11-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.0
2018-12-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.01
2019-01-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.94
2019-02-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.92
2019-03-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.94
2019-04-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.98
2019-05-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.01
2019-06-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.01
2019-07-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.96
2019-08-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.99
2019-09-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.98
2019-10-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.99
2019-11-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.99
2019-12-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.95
2020-01-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.97
2020-02-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.98
2020-03-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.97
2020-04-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.99
2020-05-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.96
2020-06-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.95
2020-07-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.96
2020-08-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.91
2020-09-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.92
2020-10-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.94
2020-11-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.94
2020-12-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.94
2021-01-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.97
2021-02-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.96
2021-03-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.96
2021-04-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.92
2021-05-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.93
2021-06-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.92
2021-07-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.94
2021-08-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.97
2021-09-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.0
2021-10-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.99
2021-11-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.93
2021-12-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.95
2022-01-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.97
2022-02-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.96
2022-03-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.98
2022-04-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.94
2022-05-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.98
2022-06-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.97
2022-07-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.95
2022-08-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.94
2022-09-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.94
2022-10-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.94
2022-11-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.95
2022-12-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.94
2023-01-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.95
2023-02-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.96
2023-03-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.94
2023-04-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.92
2023-05-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.95
2023-06-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.97
2023-07-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.97
2023-08-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.01
2023-09-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.95
2023-10-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.94
2023-11-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.91
2023-12-01,Old Fourth Ward,GDP_Growth_YoY_pct,1.98
2024-01-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.01
2024-02-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.01
2024-03-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.04
2024-04-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.08
2024-05-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.12
2024-06-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.15
2024-07-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.15
2024-08-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.14
2024-09-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.11
2024-10-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.13
2024-11-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.13
2024-12-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.13
2025-01-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.12
2025-02-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.17
2025-03-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.2
2025-04-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.26
2025-05-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.28
2025-06-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.29
2025-07-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.29
2025-08-01,Old Fourth Ward,GDP_Growth_YoY_pct,2.27
2018-01-01,Old Fourth Ward,Unemployment_Rate_pct,6.0
2018-02-01,Old Fourth Ward,Unemployment_Rate_pct,6.0
2018-03-01,Old Fourth Ward,Unemployment_Rate_pct,5.96
2018-04-01,Old Fourth Ward,Unemployment_Rate_pct,5.96
2018-05-01,Old Fourth Ward,Unemployment_Rate_pct,5.98
2018-06-01,Old Fourth Ward,Unemployment_Rate_pct,5.95
2018-07-01,Old Fourth Ward,Unemployment_Rate_pct,5.99
2018-08-01,Old Fourth Ward,Unemployment_Rate_pct,5.96
2018-09-01,Old Fourth Ward,Unemployment_Rate_pct,5.97
2018-10-01,Old Fourth Ward,Unemployment_Rate_pct,5.97
2018-11-01,Old Fourth Ward,Unemployment_Rate_pct,5.99
2018-12-01,Old Fourth Ward,Unemployment_Rate_pct,5.95
2019-01-01,Old Fourth Ward,Unemployment_Rate_pct,6.0
2019-02-01,Old Fourth Ward,Unemployment_Rate_pct,5.99
2019-03-01,Old Fourth Ward,Unemployment_Rate_pct,5.99
2019-04-01,Old Fourth Ward,Unemployment_Rate_pct,6.02
2019-05-01,Old Fourth Ward,Unemployment_Rate_pct,5.99
2019-06-01,Old Fourth Ward,Unemployment_Rate_pct,6.0
2019-07-01,Old Fourth Ward,Unemployment_Rate_pct,5.97
2019-08-01,Old Fourth Ward,Unemployment_Rate_pct,6.0
2019-09-01,Old Fourth Ward,Unemployment_Rate_pct,5.97
2019-10-01,Old Fourth Ward,Unemployment_Rate_pct,5.96
2019-11-01,Old Fourth Ward,Unemployment_Rate_pct,5.96
2019-12-01,Old Fourth Ward,Unemployment_Rate_pct,5.97
2020-01-01,Old Fourth Ward,Unemployment_Rate_pct,6.01
2020-02-01,Old Fourth Ward,Unemployment_Rate_pct,5.98
2020-03-01,Old Fourth Ward,Unemployment_Rate_pct,6.0
2020-04-01,Old Fourth Ward,Unemployment_Rate_pct,6.04
2020-05-01,Old Fourth Ward,Unemployment_Rate_pct,6.04
2020-06-01,Old Fourth Ward,Unemployment_Rate_pct,6.01
2020-07-01,Old Fourth Ward,Unemployment_Rate_pct,5.96
2020-08-01,Old Fourth Ward,Unemployment_Rate_pct,6.0
2020-09-01,Old Fourth Ward,Unemployment_Rate_pct,5.98
2020-10-01,Old Fourth Ward,Unemployment_Rate_pct,5.94
2020-11-01,Old Fourth Ward,Unemployment_Rate_pct,5.9
2020-12-01,Old Fourth Ward,Unemployment_Rate_pct,5.87
2021-01-01,Old Fourth Ward,Unemployment_Rate_pct,5.88
2021-02-01,Old Fourth Ward,Unemployment_Rate_pct,5.89
2021-03-01,Old Fourth Ward,Unemployment_Rate_pct,5.9
2021-04-01,Old Fourth Ward,Unemployment_Rate_pct,5.89
2021-05-01,Old Fourth Ward,Unemployment_Rate_pct,5.85
2021-06-01,Old Fourth Ward,Unemployment_Rate_pct,5.82
2021-07-01,Old Fourth Ward,Unemployment_Rate_pct,5.79
2021-08-01,Old Fourth Ward,Unemployment_Rate_pct,5.79
2021-09-01,Old Fourth Ward,Unemployment_Rate_pct,5.75
2021-10-01,Old Fourth Ward,Unemployment_Rate_pct,5.73
2021-11-01,Old Fourth Ward,Unemployment_Rate_pct,5.71
2021-12-01,Old Fourth Ward,Unemployment_Rate_pct,5.66
2022-01-01,Old Fourth Ward,Unemployment_Rate_pct,5.65
2022-02-01,Old Fourth Ward,Unemployment_Rate_pct,5.64
2022-03-01,Old Fourth Ward,Unemployment_Rate_pct,5.66
2022-04-01,Old Fourth Ward,Unemployment_Rate_pct,5.63
2022-05-01,Old Fourth Ward,Unemployment_Rate_pct,5.58
2022-06-01,Old Fourth Ward,Unemployment_Rate_pct,5.56
2022-07-01,Old Fourth Ward,Unemployment_Rate_pct,5.53
2022-08-01,Old Fourth Ward,Unemployment_Rate_pct,5.52
2022-09-01,Old Fourth Ward,Unemployment_Rate_pct,5.46
2022-10-01,Old Fourth Ward,Unemployment_Rate_pct,5.44
2022-11-01,Old Fourth Ward,Unemployment_Rate_pct,5.4
2022-12-01,Old Fourth Ward,Unemployment_Rate_pct,5.41
2023-01-01,Old Fourth Ward,Unemployment_Rate_pct,5.38
2023-02-01,Old Fourth Ward,Unemployment_Rate_pct,5.32
2023-03-01,Old Fourth Ward,Unemployment_Rate_pct,5.31
2023-04-01,Old Fourth Ward,Unemployment_Rate_pct,5.3
2023-05-01,Old Fourth Ward,Unemployment_Rate_pct,5.29
